,video_id,comments
103,v48u8hjqNBU,"['Disclaimer: Dont stab open your basketball with a lot of air in it', ""Why is everybody hype ing him up nah I don't wanna studyyyyyyy"", 'For instance, you are the one who discovered the atoms and elements. Create a story about how you discovered them, describe their structure, and what will be their name.', ""Atomic structure theory\n\nAtroms are eternal electricity generators and transformers. \n\nAll atoms consist of indestructible, electrically charged hollow sphere and internally charged solid sphere. What are called electrons are actually negatively charged liquid attached to the surface of the atom.\n\nThe hollow sphere has multiple layers, each with an opposite charge.\nThe inner sphere and inner layer of all atoms have the same charge.\n\nAccording to Coulomb's law, the inner sphere of all atoms are oscillating constantly at a natural frequency and never can touch the inner layer. Theoretically, the ability of an atom to carry any amount of energy depends on the input.\n\nDue to every atom has equal positive and negative charge. Therefore they all attract each other like magnets attract magnets no matter direction or distance. This is the mechanism of gravity."", 'Cat in box theory 😂😅', 'Great explanation !!', 'great explanation nice video thanks alot 🙂😊🤗😊😊', 'It is well summarized, it is possible to understand the topic of atoms, their history and the way in which the information that researchers found improved.', 'Thanks for this:) twaz very helpful ❤', ""oh thank you it's the tenth video that i watch and the only one that i undrestood""]"
104,IFY-NjqIn3k,"[""One mistake in your video is how you show the disinfection process with the coton.\nYou do the motion once , not several times. Doing it several times is a common rookie mistake and it just makes you clean the area with the first sweep only to reaply the germs on that same area with the second motion. Alcoohol helps but if you reapply the same coton on the same area you only clean something with something contaminated.\nIt's a mistake that makes nurse students fail their practical exams instantly.\nYou should at least put a small text to point out the error."", 'I have respiratory problem  from 25 years. From 5years they r doing ABG test. From one year my artery blood is dark n thick .pls i want reason  can you help i am suffering lot from brocotitis n breathing problem pls help me', 'I am not getting my blood drawn I’ll tell you that', '20-06-2023\n20 17 uur voordat ik deze reactie aan het plaatsen was zaten jullie elke woord en elke zin in mijn gedachte te herhalen wat ik zou MOETEN intypen \n\nbij mijn slagaders voel ik een doorstroming tot aan mijn handen \nbij mijn handen zelf voel ik mijn vingers trillen \n\n20 19 uur krijg ik het gevoel van verdriet erbij', 'But what about the radial artery this one is close.', 'Turn to the LORD and have all keep doing for the LORD your work doesn’t go unnoticed!!! GOD bless all!! He has what you need!!', '👍👍👍', 'Noooooooooooooooooooooooooooooooooooooooooooooooooooooo', 'Answer starts at 2:40. You are welcomed', 'Why is the TQ removed *before* the needle?']"
105,yYUImmcq-bc,"['It is clear and interesting', '❤', 'ziekte van Parkinson  gevolg pod ?', 'What part of the brain do you use for medicationb', 'i love family guy', 'Tq for uploading this video 📸📸📸📸📸', ""When I watch a horror movie, do nerve signals from the eye reach the thalamus and then to the amygdala? , or do they reach the amygdala directly from the eye?\n\nignore my mistakes because I'm not that good at English😅"", 'Why do they say that emotions start in the body then? Like the body up theory?', ""My limbic system must be mixed up.. I know it's there because I can feel the results during my training for work but as far as emotions, I do not register those whatsoever.. I'm not talkin about I don't know how to decipher what I'm feeling, I just don't have anything in there to feel."", 'Our brain 🧠 are here  for study its function itself🤣🤣 ..uss ka demag bhi kya sooch rha ho ga Jo ye comment pad rha hai😁😁😁']"
106,8-t-1EkOhAE,"['i knOw whut drk matr is, but tis hord to explane whut does it to an common person', 'He also says that this explains both dark energy and matter and its not even missing matter but an effect of cold thats causing both. Does anyone have something to contribute to this?', ""This is not my comment but my smart friends. Anyway he says dark energy is the repellent effect created by the essence of cold. Even a glass of ice tea can be seen to push the vapor away. So at absolute zero it is magnified and is pushing space apart and at same time pushing and holding galaxy together because they are surrounded by empty space at absolute zero and it's no magic invisible matter but from outside the galaxy cold is pushing and holding them together and also causing expansion at same time. The repellent effect of cold space is the answer. So look outside the box or galaxy not inside for the answer . What y'all think about this? His name Daryle btw"", 'Is dark matter another dimension of space perhaps?', 'Thanks great video.', ""Hmm.. so they believe something exists even though they don't see, can't see it.. based on the EFFECT it has on its surrounding.. They are quite sure about its existence due to the effect it has.. though they can't see it.  Sounds just like something else I have in mind... or SomeOne. Some Being.. Most important Being.."", 'Cosmologists have always deceived us. And in the Middle Ages, and especially now. Big bang, dark matter, dark energy and other inventions are the grossest mistakes of cosmologists. What kind of ignoramuses and mediocrity these so-called ""scientists-cosmologists"" are described in detail on a solid foundation of physical laws (without any scientific delusional fantasies of cosmologists) in the book ""Big Bang of Scientific Idiocy"", author Pavlovich Konstantin.', ""Terminologies cause to much confusion. 2 staps forward 3 steps back. Get the idea to grow with you from discussion with others of the same mindset.\nBasic schooling you say discuss but we don't our minds weren't ready but they are now with our new method x"", 'Time difference the idea I had and the response time you receive it.', 'Perception']"
107,KjIUzV094wE,"['I’m only here because my imagination is like “tv” I can see vividly what ever I want so when I heard this concept it’s 2am and I’m like why not lol. Randomly needed to download a calculator app on iPad and do some math and now yup I can imagine in 4d. Lol it’s like “Mirror world” in my head now.', 'We are 4D change my mind🙂', 'Excellent video.  Neil Armstrong was such a good astronaut in part because he was an engineer, so in a way he was a designer and understood the construction of equipment, rockets, whatever.  Same thing is true with understanding the Tesseract, If you draw one yourself, or even better, have access to virtual reality and build one in there, we’ll have a more fundamental understanding of what the tesseract is.  Thanks for the vid.  😅.  In a lot of ways, time and essentially space-time share a lot in common with the Tesseract - multiples of 3 space overlapped.  One of my biggest wishes in life is for the theory of gravity to get solved during my lifetime.     If the fourth spatial dimension is real, the theory of gravity will give us the answer.  🎉', 'tht kick was personal💀💀☠☠', 'nop... this still doesn´t convince me... cannot go further than 3d in this reality... doesnt matter how many lines reaches one point.. try not to think it using a more complex shape... it will always be xyz.. dots lines planes and solid object', ""that's what i needed to know it's each face of the cube a new cube"", ""We are probably a simulation with limitations ready to become ai, but wait.. we've already discovered ai and a lot of scientific things we can't fully grasp 🤦"", 'So yes. It is possible. But at the same time it is an infinite smear to us.  Which brings out the building blocks of time.', 'Math doesn’t always check out this simply is not physible', 'Is the 4th diemention time?']"
108,z4sQ9lDZ1kI,"['Thank you so much❤❤❤', 'Nicely simplified ..thanks so much!❤', '😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮', 'Awesome', 'Who counted the 15 trillion cells?', 'Good work', '👍🎉🎉🎉🎉🎉 good for me and friend,s❤❤❤ thank you for your support 💕💕👋👋👋😄 bye bye 👋😄', '🥅🥅⚽⚽', 'How do we know 🤔 😕 🙃 😔 and what is a great way of making a living life for the first place?', 'Jackson is a very good 👍 👏 👌 🙌 ❤ that has a saree what I want for a few more years and then you can get it to me daily and the other Lifts were not yet started 6666feet and the other Lifts \n\nJust wanted you have been trying and the other Lifts I had da last b\nHow do we know when our new gangamma will not 😅do the other Lifts were not yet started yet started has the same akka']"
109,2tv6Ej6JVho,"['Great explanation!\nThank you so much 🙏', 'Nautilus Bowflex', ""Now it's a best way to earn money on trading..."", 'i like it', 'In music e.g. intervals between the notes of the major chord, notes of the harmonic series on brass instruments, serial (12 tone) music, etc.', ""It's still hard for me to understand the Golden Ratio😭"", 'This is the best and simple explanation so far!!!! :)', 'Nevermind that the Hindu Arabic sequence was obtained from *KEMET* just like pi. 3.14', 'Well said the Divine sequence of the Almighty the Creator.\nWhen a man make something he automatically give his name to the product as signature like car washing machine...etc we did not come with anything new as all the knowledge belongs to the Almighty and you can see His signature all over His creation.\n(We will show them Our signs in the universe and within themselves until it becomes clear to them that this ˹Quran˺ is the truth. Is it not enough that your Lord is a Witness over all things.\n They are truly in doubt of the meeting with their Lord! ˹But˺ He is indeed Fully Aware of everything) The Quran 41 from ver 53 to ver 54', 'GRAZIE PER LA TRADUZIONE ❤']"
110,HW1_0LSJIwc,"['Just awesome 🤩', 'The liver is so funny 😹', '😂 Explanation is Fantastic and the animations are  hilarious 😂😂😂 Really enjoyed  watching this while getting so much knowledge in a short video. Great work ❤', 'Why i am laughing while studying DIGESTIVE SYSTEM😭🥹 BESTT✨✨✨✨', 'Why did the intestines get high after eating the enzymes at 6:54', 'Amazing, learned so much while having fun.', '🌈🥥🍳', 'We can use GANDHAK RASAYAN from planet Ayurveda This is effective in maintaining good health of the digestive system', 'I stayed up rlly late so i can study on this. Im so tired, but u madde it worth staying up till 10pm. Thanks a lot, i watch your channel a lot!', 'Thank you so much']"
111,M0uw4ZNpqcI,"[""In the video, it's implied that ionizing and nuclear radiation are the same thing; but what about x-rays and UV-C rays, they are ionizing for sure, but are they nuclear?"", '0:54 i laughed so hard😂i still am', 'all i was doing was laughing. great efforts', 'This is really great🎉❤', 'Maria Skłodowska-Curie*', 'Funny, that the uninhabitable Chernobyl is actually inhabited.', 'I loved itt great 😊', '🕉🧘\u200d♂️जिस जमीन पर जितना अधिक मात्रा मे देशी गौमाता का गोबर और गौमुत्र गिरा होगा, वहाँ Newclear Radiation का असर उतना ही कम होगा l 🕉🧘\u200d♂️कलि काल दशावतार कल्कि🙏🐮जय गौमाता देशी गौवंश 🌎🧜\u200d♂️', '🕉🧘\u200d♂️Help me_ Stop FBS Salted covid Vaxcinations. 🙏🐮kalki🧘\u200d♂️🕉India🌎🧜\u200d♂️', 'No information just kid stuff']"
112,YovwL0LwkUg,"['I like science like this science abc', 'Amazing', ""I don't like how both the title and the thumbnail are total rip offs of Stated Clearly's video.  Not cool."", ""I'm 30 and always dreamt of flying in the sky. But after watching this video, I think I cannot develop wings because of my DNA...I hate DNA for being so stubborn"", '👍', 'Right before very end is correct but then at 4:20 NO.\r\n\r\nDNA is a storing mechanism for information but that it contains only three types of instructions:\r\n\r\nAssembly instructions for how to make proteins.\r\nControl instructions for when to make certain proteins.\r\nInstructions for how to transfer and combine proteins.\r\n\r\nDNA contains NO OTHER instructions. In other words, the function of DNA is to allow the cell to construct proteins, which might be seen as the building blocks of the cells. DNA has no other function.\r\n\r\nThis fact can be found in any biology textbook, yet the popular perception of DNA is that it contains all of the information needed to construct a biological “mechanism” as complex as a human being. In other words, most people have been indoctrinated to believe that every aspect of their beings – including their personality and even their spiritual faculties – is stored in their DNA.', '""yeah boi"" 😂', 'Incredible video thank you so much ❤💚👏👍', 'Bestest explanation ever! Very grateful to have stumbled upon this channel.', 'nice vid jit']"
113,MKbF-MvRjEU,"[""this is also explored in Olivie Blake's Atlas Six trilogy sooo well😭"", 'the arrow of time only heads into the future from the past there is no present the arrow is always moving think about it.', 'Not a paradox. Anything you would do when you go back in time was already part of your past before going back in time. So that means that for whatever reason, you were not successful in your objective.', 'Futurama has this covered, you have to smash your grandma to be your own grandpa, sweet home Alabama', 'And why would you wanna kill your grandfather in the first place?! Wtf', 'We can’t time travel so end of story', 'the tiny gasps are hilarious', ""If you were to quantum superposition time travel to the past and kill your grandfather, the speed at which you travel would far exceed the flow of time, meaning that while your grandfather's death would take place instantaneously, the events following his death would occur at a normal rate. As a result, the changes resulting from his death would most likely never catch up to you once you return to the present instantaneously"", ""What about E=mc^2? If you travel to the past, then you remove your mass from now, from which released energy would destroy life on Earth, and create maxx in the past - which means you would need to steal that energy or mass in the past from somewhere. \nSo maybe only possibility would be to move information (which we know doesn't have mass) - in such case doing anything would require sustaining a link => we could assume that such link would break on any try to do something that would prevent that link of establishing."", 'What if your father was already born when you killed your grandfather?']"
114,I16YlE8qTBU,"[""Someone who has a chromosome mutation this is really fascinating I have only one x chromosome and no y (I'm still a girl though) so what does that make me an anti  X-Man😂😂😂"", 'No it only works with mutantion syringes fast mutantion are super strong or healing or three headed or Get super energy Mutantions This work on us', 'Satish animation is on point i loved it amajin video', ""Thank you for using laymen's terms for regular people to understand."", ""so what you're saying is.... theirs a chance?"", ""So your telling me there's a chance?"", 'The ACTN3 genetic mutation actually hurts athletic performance. But it’s SO common that the people who don’t have it, and are without mutation, perform better. So no, genetic mutations don’t help, they hurt', ""Nope but if we mutated our DNA right maybe but the original DNA mutation causes diseases and cancah but dw, u won't get cancer from a DNA mutation the first time the cells just gotta nom nom nom"", ""There's so much misinformation in this video, there are no beneficial mutations."", 'AUG = methainin']"
115,2KMAv880v6s,"[""In regarding gravitational lensing, a massive galaxy that is standing in between a distant star and the observer is obstructing most of the light of the star making it impossible to look clearly. Gravitational lensing is definitely not something  rosy at all. \nEinstein's general theory of relativity is wrong because the age of the universe (30 BYs) is younger than the size of the still expanding universe (93 BYs) which implies that celestial bodies were travelling much faster than the speed of light in the past but somehow they have slowed down slow enough now for the light of the past to catch up with us that enable us to see the past of the universe. Thus, speed of light is not the limit. Thing can actually travel faster than speed of light. Sky's the limit. \nIn God I trust."", 'So light is attracted to mass even though it has no mass itself , likewise light produces an equal and opposite \nforce on that mass so also creates gravity?', 'Thanks a lot for simplifying it!☺️☺️☺️☺️☺️😊🙏🙂', 'Einstein is just so dang smart.', 'Thank you', '1:16', 'Amazing explaination 🙌💙', 'wow such an easy explanation to understand! Thank you!', 'Sometime it feels , this space is a science project of an alien', 'Consider adding some POC characters in future videos.  This info is important and interesting for more than just white folks.']"
116,wChr0hCga5g,"['2:52 a bald student who failed every year', 'Ummmm sorry this video did not help me. If this video is for kids then I’m in trouble! Maybe is needs to be in layman’s terms', 'There is an old man studying about Bouyant Force in 3:00😂😅', 'Anything that floats has this place enough. Water that is less than what the water would weigh in whatever is on top of the water period I think.😮', 'I feel like this story is also proof of autism.', 'This man made  my life tough', 'Nice Video! Thanks a lot', 'Wow', 'Sick video yo!', ""I'm not convinced at 3:25,  that there is a actually a relationship between the weight of water and the weight of his body. Isn't the relationship between the volume of water displaced, and the volume of his body? Seeing as the human body is denser than water (without air in lungs), then the amount of water displaced would not in fact weight be as much as the part of his body that was submerged. If you had a manikin made from lead, and submerged the same volume of it, then wouldn't it displace the exact same amount of water?\n\nAm I right in saying that this video is badly explained as it doesn't explain in this inevitable question that someone is going to ask? They should also have explain - in terms of buoyant force - why some objects sink and others don't.""]"
117,pybhlOhXkiM,"['Everything That Is Was Created Through Intelligence Design , For Example , If I Were To Decided To raise chickens , First I would have to create a comfortable environment for them to live in next I would have to provide them with a source of fresh water and a food supply . And that would all take intelligent design ! And this is exactly what , Almighty God did He created the Heavens and the Earth next he created the seas and the dry land , and then the grass and fruit and nut trees of many kinds , and berry bushes of many different kinds , and vegetables of many different kinds and grapes of many different kinds and grains for bread and all the beast of many different kinds , cattle and goats for fresh milk and sheep and cotton for clothing , and to help with labor , Horses and Oxen and donkeys . And all the fish in the Oceans , Seas and rivers and lakes ! And then Made Mankind is His Own image and told them to go forth and multiply ! Almighty God gave Mankind Dominion over all the beast on the land and waters and air ! Face it Everything was Created through Almighty God’s Intellect Design ! In 6 days and on the 7th day He rested , And Sanctified It as His Holy Sabbath ! All evolutionist can do is say everything happened by accident and all life evolved from a chemical reaction of some sort which is impossible ! If evolution is true where is Evolutionist Proof ? Would there not be bones of the dead in transition everywhere , because according to evolutionists theory it is continuous so evidence should be everywhere ! They should not even have to look that hard ! And evolutionists claim the earth is billions of years old and dinosaurs are millions of years old yet if that were true the marrow in the dinosaurs bones would be dust at best ! Yet there is tissue inside the bones that can produce DNA which would be impossible if the bones were millions of years old and evolutionist claim there was no worldwide flood but can’t explain why sea creatures fossils are found on the mountain tops ! And Noah’s Ark was found by Ron Wyatt as well as Sodom and Gomorrah and the Place where Almighty God Parted The Red Sea so Moses and The Israelites could escape The Egyptian Army and where The Egyptian Army was Destroyed when Almighty God closed the Red Sea on Them and drowned Them and can prove it and more ! See Ron Wyatt’s Discovery’s ! For Proof !', '4:41 what is the scientific proof of this there is nothing to support this claim', 'Why evolution stops now 😂😂😂', 'Out of which garbage bin was this theory taken out. Only people with monkey mentality will believe and accept this rubbish which comes straight from a garbage bin', 'they will try anything to discredit god..then where did the cell come from..you cant make something out of nothing', ""Where did the protist come from? And why aren't there any other protists arising out of non-organic elements? And which evolved first, the Nucleus, Chloroplast, Falgellum? Evolution is the biggest farce ever played on humanity."", 'Got Questions:\nDr. James Mitchell Tour', ""Do you want a simple SCIENTIFIC explanation of why evolution is NOT happening? Here it is. There is a biological system in all life doing adaptations without any of the bio-mechanisms of Darwinist evolution. No mutations are involved! This system is called the EPIGENOME. Its actions are called EPIGENETICS.  New adaptations come about while the DNA sequence stays the same. Such as in the case of the Darwin Finch...materially proven as fact in 2014 by Dr. Michael Skinner's scientific method. \n\nThis comes down to evolutionistic mutation vs. intelligent designed modification. There you go. Evolution is not happening. We are from an intelligent design. The intelligent designer? Jesus Christ. Jesus Christ is a fact. His death on the cross and sacrifice, shed blood, makes our sins...past...present...future...to become a non-issue when it comes to the FREE GIFT of eternal, forever life...by faith in His payment for OUR sins without merit or works on our part being needed. It is by 100% grace."", 'Absolute nonsense!\n\nEarth is not billions of years old!\n\nMan did not evolve. He was made by God:\n39\xa0All flesh is not the same flesh: **but there is one kind of flesh of men, another flesh of beasts, another of fishes, and another of birds.\n\n40\xa0There are also celestial bodies, and bodies terrestrial: but the glory of the celestial is one, and the glory of the terrestrial is another.\n\n41\xa0There is one glory of the sun, and another glory of the moon, and another glory of the stars: for one star differeth from another star in glory. Corinthians 15 KJV', ""This is just a bunch of cow excrement! How come no one wants to ever talk about the historical fact that Darwin was a textbook white supremacist? Monkey man was a true racist and evolution is built on white supremacy. That's more hidden and lied about than Hunter Biden's laptop or creepy Joe's bribes from the Chinese.\n\n1. Since Einstein proved by his theory of relativity that the universe had a beginning. How did everything (universe) material come from nothing? \n\n2. How did all of life come from non-life material?  Has that ever been duplicated and observed by science? \n\nThe irony in this stupidity is that DNA is the nail in the coffin of evolution.""]"
118,m7gXgHgQGhw,"['Your whole argument is based on the assumption that we know what a particle is.\nAlso there is an assumption that wave/particle duality makes sense.  It is very much like Jesus is God duality.\nThere are particles and there are energy waves.  All particles have associated energy waves.\nHiwever first explain what a particle is before you make any other claims.  No one knows what particle is.  \nThat protons for instance.  The most recent description of a protons mass says the mass comes from the energy of the strong force holding the quarks in place.  No one has the faintest clue what a quark is.  No one has the faintest clue what the strong force is.  Even electromagnetic forces are fundamental not known.  Scientists describe fields and charges without actually knowing what is a field is or what a charge actually is. Then your descriptions show bundkes of curly lines that supposedly demonstrate wave particle duality. This diagram is just plain silly.  How are the waves within each blob interfering with other waves whether in the same blob or with other blobs.  \nI summarise by saying the mathematics of continuous functions cannot hope in any way to describe the discrete or quantum, except at a statistical level of probability.', 'I believe this video is incorrect it intrinsic to the universe that either position or velocity is uncertain.Heisenberg thought the act of measurement could be the cause but later experiments have shown this not to be the cas.', 'I suppose that is it suffice to say that if you are trying to get the momentum or the speed of a particle by observation it becomes uncertain. But if you assume that same particle is left in a theoretical sandbox of no energy you can assume that it has a particular momentum and speed.', 'Simplest, nicest way of explanation for me to comprehend.', 'Say my name', ""Something about this just seems...\n\nWrong. \n\nLike we're following an interesting train of thought but completely unaware as to what we're actually looking at, likely because we're not taking something, or several somethings, into consideration. I wonder if I'm the only one who feels this way?"", 'The problem with transportation devices as shown in Star Trek, for instance.', 'the cartoon is beautiful, but stupid, some kind of mess, to cram more abstruse. For example, why the example with a tennis ball, how was its wave frequency calculated?', 'breaking bad reference', 'Underated video']"
119,Rq9Wd3RiNrc,"['This video is really helpful for me and clear my all doubts in this topic', ""Video forgot to answer it's own question."", 'Thank you 👍 😊 this 65 year old child loved this basic explanation 👍👍👍👍👍', 'i am more confused than before after watching this video. what is the reason for elliptical orbits? why is that equilibrium of mass velocity not there?', ""Throughout the video, you just proved planetary orbits are elliptical. But why elliptical ? What makes the Earth's intent to revolve around and not falling over the Sun ?"", 'I enjoyed your video; however, you still haven\'t answered the question ""Why are Planetary Orbits Elliptical as Newton did.  It all has to do with gravity.', 'Family Guy Florida!', 'but is the question answered?', 'YOUR SCIENCE ARE WRONG AND MISLEADING!\n\nThere are huge/major problems with your *""THEORY""* of solar system explaination because of the star constellations only appear HALF of all STARS in the sky every night and another half was behind the sun on day time.\n\nNote: *Theory* referring to oneself imagination or thought but can\'t be proven with evidendes or facts to support yet. Theory only can be fact when evidence of fact are available. \n\n\n*HOW DO YOU EXPLAIN THESE PHENOMENONS:*\n\nQuestion 1: The path of ISS around in WAVE on a globe earth with full animation and compare it with mercator projection.\nQuestion 2: The path of ISS around in perfect circle on FLAT EARTH model compared to globe or mercator.\nQuestion 3: ORION STAR CONSTELLATION was visible every night for 365 days. This is IMPOSSIBLE!!\n\nFUN FACT: If you using compas on ball earth, we only use north needle pointer. South needle pointer will always shown south no matter where we are. This is true, right. So, if you use only south needle pointer would be the same effect. \n\nEXPERIMENT: Try use south needle pointer to navigate at sea. You\'ll move at same place in circle.\n\nTruth is, we do not lived on spinning ball around the sun. The sun and moon are moving clockwise around (circle) above on vast plain (flat) with more land and more civilizations beyond ice wall RING of antarctica.', 'Very good explaining']"
120,TlSOMfDX-yY,"['Hello Everyone, we are aware of the fact that we have made the mistake of using the word dampening instead of damping. Unfortunately, Youtube does not allow you to make corrections. So please bear with us.', '3:43 listen that hobo, no weeds on the rail', ""Aren't these rocks the stuff prisoners are stereotypically depicted to be making in movies and cartoons?"", 'I was thinking about this two days ago. Quit reading my thoughts YouTube', 'Ballast', ""If you were interested and  want to be a railway engineer, look up University at Illinois' RAILTEK group. They offer a whole curriculum. Wish I knew about them earlier. I would've been a railway engineer. 😁"", 'Good video', 'Very good thanks !', 'Well folks, i thinkbits time to call it a night.😂', ""5:07 Oh so *that's* what that thing is.""]"
121,eWMP22dbv4k,"[""It's peculiar how humans get to have all these natural traits like singing, dancing, the ability to be creative when compared to animals. Dancing is definitely one of the strangest when you think about it."", 'I hope you have some funny music you can dance', 'الموسيقى لا تجوز لدينا نحن المسلمين لانها من مزامير الشيطان وعليها دراسات كثيرة تثبت اضرارها 👍', 'really nice!', 'This is a very important Psychological information.', 'I can’t dance to save my life but I bop my head', 'Wow like the Question itself is interesting🤩', 'Man in the mirror neurons, Michael Jackson had many😂', 'The cartoon dancer with the green arms seems to have modelled his moves on Theresa May. There is a wonderful Joyce Grenfell song about a staid matron who goes ""jazzy when I hear the beat"". That is great. Our bodies get older, and frailer, but inside we still dance!', 'It is Well done']"
122,fkAAbXPEAtU,"[""Now that you have seen the video, let's have a poll. There has been so much debate about free and fair elections across the world. Do you think Quantum Entanglement can help in making elections a 100% fair and transparent process? (put your choice as a reply to this comment. If you have additional points, do make sure to put them in the comment)\nA - Yes\nB - Yes, but the relevant tech is impossible to make\nC - No"", 'But  how could you REALLY know when an electron on Earth has a down spin and the one in Andromeda has an up spin without REALLY  traveling to the Andromeda to verify it?\nThat would take millions of years , even in light speed. So, the word ""immediately"" implies a fixed definite time unit, but given this scenario, there is no such thing as ""immediacy"". Please reply.', ""Objects cannot share x,y,z,t co-ordinates? According to the 'logic' of quantum mechanics OF COURSE THEY CAN. As all subatomic particles are subject to superposition - they HAVE to be able to Occupy each other's x,y,z,t  co-ordinates (from time to time atleast). \n\nCan I have a nobel proize pleeez"", 'There is a 100% chance that the cat dies of radiation poisoning.', 'If entanglement is actually real and not a silly idea , not unlike the multiverse theory or the existence of god, then we are not a random evolution. For something so bizarre to exist, it was created on purpose and for reason. The  implications are rather unpleasant.', ""It's all BS"", 'The bottom line here is we... at a fundamental level, are also energy, (information) which means that yes indeed we can teleport. This is a very common thing if you listen to Super Soldier Talk videos with James Rink.', 'Matthew 20:16 So the last shall be first, and the first last. \n\nThe corn. When the last becomes first and the first last, the first and the last are in a state of superposition, they become entangled within the beginning and within the end. The first is reflected externally in the last, within the beginning, and the last is reflected internally in the first within the end. When the first becomes last within the end, and the last becomes first within the beginning, this is their natural state within one another as a completed totality of the structure of God, within the beginning and the end. When the energy source of the first is depleted, due to the interaction of the last in the external world, within the beginning, and when the energy source of the last is depleted, due to the interaction of the first in the internal world, within the end, this causes a wave-function collapse, of the last becoming first within the beginning of the Alpha, and a wave-function collapse of the first becoming last within the end of the Omega.', ""imagine that you are floating next a cube that has 1000 times your mass, and both of you are in the most remote and vide place in the close universe, in way there is no other celestial body at a hundred million light years arround, and then, subconsciously you push with all your forces away from this solid metalical shape, making you go to one direction 1000 faster that it makes the cube go in the opposite, acceleratelly spinning the two of you in all your 5 dimensions ... but wait, what had just happened, why are you still respecting the laws of inertia, being you so isolated \n\nbecause the moment of inertia on mass, that is fractal coupling of vibrational resonance upon fractal power 5 risen length densities of any given shape's volume among the odes, is of infinite superluminal speed nature \n\nyou are linked, entangled, constantly and at infinite speed to the so distant other celestial bodies ... all of them \n\nyou are fractally infinite superluminal interlinked to the whole universe"", 'Incompetence Entanglement \nWhen you order food and open one box to see your hamburger 🍔 you know without opening the other box, that someone somewhere no matter how far away has your fries.']"
123,Q3ybArhQdP8,"['Appreciating these nuances? The related book is an encyclopedia. ""Twilight Descent"" by Olivia Whitestone', 'Zegreus', 'NEVER SEE ANYBODY GETTING HIT BY LIGHTNING ON VIDEO OR ANYTHING. FUNNY EITHER WAY.', 'Another point is why do all these videos about harnessing lightning have such low views?', ""So we're so focused on splitting atoms that we're not focus on making electrical components that can handle lightning? that makes total sense."", ""Wait so let me get this straight instead we're going to make nuclear power plants that will risk even more life for decades"", 'Boring, unimaginative video. The problems should be stated in the first minute and the rest of the video should be about proposals to circumvent the problems.', 'i thought it was more like ~0.25kwh in average per bolt rather than 300kwh\n\nif it was 300kwh, that would be huge given there is ~5000 strikes per second on earth.\n\nthat would beat all energy generated on earth by all means of generation combined.', 'tesla rolling in his grave...', 'There exists a remote village that harnesses lighting for power.']"
124,FrmMuq-Bumk,"['no', 'What if insects were as big as either a battleship, a blue whale, or the titanic, or bigger than any of those three', ""Is there a way to have insects with an evolved carapace that would be amazingly very light compared to its hardness and that would expand enough for all the insects' muscles to attach to it?"", 'Has anyone read or watch ""Kyochuu Rettou/The Island of Giant Insects""?', 'came from hxh', 'So if you were to breed bugs in a sealed  oxygen rich environment could you make them bigger?', 'A. Good story', 'There is another fact that generally insects are r-seleted ecological species so they produce large number of offspring with small size', 'Thanks science Abc..\nYou are best!.. always came with best ideas with super simple explanation...', 'How is it I asked myself this question a day after this video was made? Hive mind? Shared conscience?!']"
125,FaeFaiveb_Q,"['Very informative video and easy to visualize.  Thank you.', 'This is amazing because I had my brain tested by a company to see why I feel so close to our Lord God and found out I am highly creative and understand semantics and liguistics and have scientific understanding that have all come from the Lord! woo hoo! God loves us, even if we are naughty and just wants us to talk to Him!', 'So well 👍 explained+Your new fan \nYour animations are superb📚🌟☺️', 'Thank u....', 'i really liked this video it helped me alot for class', 'greaaaaat  💥👌', 'Too easy to understand,best explained 👌', 'If the brain didn’t have glial cells what do you think would be the impact?', ""I'm taking a psych class. I love glial cells lol."", 'This means that glial cells are much like employees in a company and neurones are like the seniors , they are the ones that make us basically who we are. Now I am feeling sorry for the glial cells, they are underrated.\nBtw a very nice video 👍☺️']"
126,asTtd2nEd_A,"['Ih nyt ggggtghh', ""I'm Jason Andrew."", '👍🏾👍🏻👍🏼', 'Just 5 seconds after clocking on this video i was able to think of at least 3 reasons myself 😅', 'Bunch of excuses and nothing else...', 'Why not make one giant parachute for the fuselage, whereas the wings, nose and tail are ejected away from the fuselage.', ""L because it's lowering the population of people"", 'The Boeing 727 has also extra door for passangers at the back of the fuselage..😉', 'If the descent is stable enough for the passengers to parachute out, it is stable enough to attempt an emergency landing.', 'The real reason is simple. Their cheap and dont care about human life  only money']"
